k12,k21,k13,k31,k1,kout
0.0030826841423166,0.00206531165151852,0.00314975002745975,0.000204495133294339,0.000667631174087855,0.00205281580998516
0.00328700473860602,0.00202276609430857,0.00445707621884957,0.000206068857475673,0.000580826714481508,0.00226751452791597
0.00440755668319233,0.00299097063349241,0.00489667388781249,0.000171860384643697,0.000708248473351893,0.00244409154803299
0.00407211795973246,0.00174943606557409,0.00346097467363141,0.000209446884654306,0.000759870797329251,0.00200785553659634
0.00231699730500404,0.00317937462663092,0.00334185235042234,0.000235224340969409,0.000726727335461388,0.00234808121516135
0.0024547358950732,0.00191030528856452,0.002631905233826,0.000230367455838194,0.000640536275848858,0.00297464325491563
0.00314200033321494,0.00238917083554516,0.00384144295310691,0.000240734059076679,0.000619730827468798,0.00188895436931019
0.00361568586261549,0.00222582364939207,0.00436002264489882,0.000211573090247001,0.000510079337251241,0.00167068753641971
0.00377771390619142,0.00285686623028972,0.0043979641306839,0.000252160217150562,0.000670255823857393,0.00207240854994385
0.00246197571650483,0.00386193615952598,0.0036931610732432,0.000215008646378154,0.000588972313868329,0.00185732794110966
0.00246918453958661,0.00192334321593363,0.00351333306530253,0.000214842435835421,0.000669777332578553,0.00239841088962865
0.00306427401061596,0.00210955680940414,0.00275139800656804,0.000239375312671319,0.000720787988653014,0.00191330238674496
0.00505481079138424,0.00164731828726145,0.00354798536419248,0.000277644101179447,0.000542918749150582,0.00160192675979027
0.00323453211717509,0.00226574443122049,0.0032990014530958,0.00023260404870592,0.000592707236579917,0.00180211717093968
0.0025907285658222,0.00262707088193586,0.00305226941220654,0.000236597180799298,0.000606812744774932,0.00160000660221146
0.00184873866540175,0.00278607047287287,0.00377838851992755,0.000238508775240134,0.00050474422241219,0.00256391102967172
0.00223138201141252,0.0027977057250288,0.00268102591168018,0.000193600191424199,0.000561737597167009,0.00304713732313501
0.00415835926547619,0.00291389074339005,0.00383796383501943,0.000239581229271824,0.00048194820220924,0.00171851402687611
0.00225698627485307,0.00285989647629805,0.00276401047102646,0.000262623948586153,0.000487141548496304,0.00180803953874152
0.00456200104944551,0.00295110597530373,0.00351520911461438,0.00024347588757226,0.00116888501291991,0.00166497477797535
0.00315002259702445,0.00244392997877378,0.00386916029480345,0.000222857307813163,0.00069058608608382,0.00212240454200638
0.0019878613626028,0.00262967226516569,0.00346296871363894,0.000238951118606259,0.000650052060228216,0.00176152746535158
0.0028570015206443,0.00289387448306424,0.00316482147445859,0.00025212257718601,0.000835666366183395,0.00308300981973785
0.00388961445572185,0.00255409590188699,0.00406564819383159,0.000236412845001118,0.000689918332031476,0.00219268157746924
0.00328659611818694,0.00197710917138075,0.00429526807260968,0.000232502808443548,0.000739555635921268,0.00212646921830569
0.0034369139420305,0.00181834540485629,0.00362644103897954,0.000272609971782162,0.000671330830335654,0.00210614385169339
0.00264372345308126,0.00193431430035066,0.00363933398265193,0.000199647427168266,0.000912866863811047,0.00227158861157401
0.00465016232664854,0.00224328367105746,0.00336042262103885,0.000193017415636832,0.000929071211751764,0.00191608273259699
0.00336220761969576,0.00325780965654058,0.00336269259142973,0.0002366470291983,0.00062416003176697,0.00214663055124084
0.00481753474802048,0.00202485470356048,0.0042552786865484,0.000233272764838529,0.000694318604506603,0.00220994296881701
0.00300900350147948,0.00368087642358691,0.00403398823388747,0.000266967130386053,0.000519230176943201,0.00204467792414318
0.00474821500570665,0.00338047001383975,0.00377761731832753,0.000227841344632388,0.000860791579386669,0.0024305730570484
0.00281264008897702,0.00298229091941765,0.00349358304340074,0.00021500173293435,0.000604900921259511,0.00195470524748981
0.00271656644197586,0.00215705418568961,0.00426032552207887,0.000211633487041108,0.000601083656984894,0.00189559115134926
0.00312891423972899,0.00217540719681964,0.0039306692694469,0.000230513619343733,0.000507942528178357,0.00206126635190842
0.00294642663230023,0.00340395642757645,0.00374633077662254,0.000222894283367176,0.000732071123975485,0.00208370562025064
0.00281751675854273,0.00239355980128539,0.00219732613644766,0.000233793617175658,0.000667176327624337,0.00176784331333265
0.00305112480220671,0.00167570811749837,0.00428905989567329,0.000237911256831472,0.000609256398946807,0.0022220374764429
0.00238487586515019,0.00290945821540928,0.00379315570876315,0.000236123497160702,0.000481220042893453,0.00220524506741994
0.00290229322549951,0.00190434788538048,0.00282894307504799,0.000231059590061918,0.000980112280321305,0.00262882962478923
0.00327027834284125,0.0022824149045079,0.00487439184767892,0.000286191530751655,0.000676746294863368,0.00298250648264992
0.0030768616304071,0.00220776667143894,0.00317662354148602,0.000205720467987064,0.000819612487624023,0.00198804618111148
0.00252475543520006,0.00224277398314934,0.00318407785893033,0.000255525023585418,0.000500878715756223,0.00208624165884661
0.00345358780608854,0.00156457890900263,0.00400178039778191,0.000200669234214899,0.00062348109668213,0.0018646391850825
0.00379770012330524,0.00261851445647161,0.00309078781408321,0.000234489371105995,0.00050864268026824,0.00182765762030266
0.00247774960979682,0.0032498888203763,0.00449629188872916,0.000208042988808137,0.000592430284887233,0.00216069600893199
0.00416352499536379,0.00347690362842868,0.00397894766005596,0.000264834883224818,0.00087545326098157,0.00221678124620327
0.00318624689179544,0.00255776383236013,0.00346155068156039,0.000184782610641163,0.000649403419529268,0.00225611979812235
0.00331209660137291,0.00205687715231892,0.00290296329700992,0.000224808446480142,0.00065431113084187,0.00240523071612407
0.00327203974099094,0.00330393027313243,0.00433874531357593,0.000232691247788276,0.00112302234215706,0.001566468715613
0.00444698037566952,0.00194620493702377,0.00333832470134725,0.000233436402327917,0.000788861207843254,0.00204008302452965
0.00361249442592793,0.00274144390132533,0.00418239981833194,0.000225557005038452,0.00116394697746093,0.0018167247574652
0.0034325133497566,0.00293564430807653,0.00363528219671732,0.000266368550729287,0.000692684446431082,0.00216701923651325
0.00293923105114269,0.00194561714615288,0.00337290458172004,0.00023953041225844,0.00065279873310264,0.0016183741737968
0.00300839784185389,0.0023213631675708,0.00311718264786183,0.000186194785498371,0.000555774780675821,0.0022715220955033
0.00234572963542814,0.00222698540433714,0.00403921450193713,0.000219260054455246,0.000696565806403933,0.00215137679130462
0.0035434197253921,0.00226101096172468,0.00351521707069586,0.000249266845694787,0.000611364463974081,0.00217584692527267
0.00395196889290055,0.00201673617170005,0.00403532822170622,0.000258732617641585,0.00083539578121681,0.00210313018406355
0.00309970863380138,0.00233230927269272,0.00311881864833119,0.000245051365728146,0.000856755313118601,0.00212628758490545
0.00311952042046018,0.00312652081730543,0.00321485965714791,0.000244501430202751,0.000672016316968457,0.00171421804009929
0.00308284078238995,0.00337785086261263,0.00288595459912258,0.00024212444893497,0.000876199793751814,0.00191158193025244
0.0029809301371304,0.00342389684139158,0.00305121492987305,0.000244746845100872,0.000712140291683339,0.00184891959065713
0.00291618539274933,0.00217818092241504,0.00506985396889948,0.000186151482691559,0.000643409038395033,0.00196587474470569
0.00427143838075031,0.0017523936222479,0.00412414720560674,0.000212597506598968,0.000846161245187176,0.00175965858487448
0.00310489698863967,0.00208777786026409,0.00319304900617619,0.000203467009739703,0.000802372185417842,0.00197305644311724
0.00362231242648504,0.00234605629485558,0.0031710971229246,0.000242132039853178,0.000527113094950655,0.0023873742890594
0.00247537383028587,0.0022804723856056,0.00387963279146774,0.000250283615780209,0.00066740002160792,0.00207613923668134
0.00252903629280441,0.00169062046445899,0.00376216889767285,0.000217460328566959,0.000668783033538292,0.0018300128777559
0.00235099089744192,0.00262584611962268,0.00283127210229301,0.00023364528376799,0.000989217713973765,0.00154863734673752
0.00309244718330289,0.00206632282060109,0.00395696277493203,0.000222638945641659,0.000809930984233576,0.00185285821095646
0.00401593242349031,0.00213449037521199,0.00394075290063998,0.000217060094359725,0.000965475848185867,0.00167907760956927
0.00278664288295244,0.00263420078147206,0.00532978892633376,0.000267054643156809,0.000603999791734142,0.00150062203407522
0.00367237253120684,0.00329466241525609,0.00383684364615028,0.000207422305251815,0.000582932773925898,0.00250617205585845
0.00247726557095435,0.00158260441707022,0.00259195074191708,0.000256414048886778,0.000685286742702953,0.00215225256901953
0.00341172068834972,0.00202923599353639,0.00400427142587601,0.000218321947957651,0.00082736512876229,0.00252245417219617
0.00330449175928424,0.00281401931042117,0.00334108937666537,0.000225483783131653,0.000685802865385221,0.00214568113490694
0.00319897113910428,0.0022310655641367,0.00394928567306903,0.000251113891624411,0.000740779566442648,0.00199903264843176
0.00248818116840315,0.00425850036427493,0.00319398319885846,0.000253074546332141,0.000606707767018764,0.00184369290097571
0.00334365120895444,0.00193492668485986,0.00555018035658996,0.000235125139960782,0.000652624272190217,0.00215617202336196
0.00259088750944699,0.00209384775694137,0.00317824674726509,0.00023292393970828,0.000878719905140759,0.00230989889226119
0.00336133616450897,0.00287393741640695,0.0029642775270439,0.000206292111501413,0.000581697668592549,0.00247978067759696
0.00341947870288602,0.00188114859166073,0.00314842134061148,0.000239752221181314,0.00110933372190538,0.00194435593036097
0.00291273798158476,0.00269176684202818,0.00356897165351808,0.000193644629610422,0.000700539526904951,0.00186079901226061
0.00399970430655151,0.00208888760439113,0.00386367263901985,0.000213052608214449,0.000653694364452548,0.0018866041528309
0.00463464217128214,0.00240842055113937,0.00459208536463577,0.000214245505433847,0.00061360974131726,0.00215296981825083
0.00403672933889222,0.00451539621751282,0.0031845656915422,0.000207946899359435,0.000875993229739883,0.00203104591927737
0.0033279943947056,0.00302415476200279,0.00319627855508557,0.000221687726246523,0.000587770944907486,0.00210516945870575
0.00314800578593957,0.00166020589816118,0.00325970361416653,0.000218772393141719,0.00087184345065446,0.00206557604877199
0.00295545947470668,0.0025709783799399,0.00438322280037172,0.000227093089639691,0.00064686723696416,0.00194079137838207
0.0024044297805613,0.00272266195765326,0.0027995952129304,0.000218288707419868,0.000781243026476536,0.00212508319084481
0.00323265112456718,0.00383715725262902,0.00292464746610878,0.000225577036462661,0.000880786539259424,0.00192301989072664
0.00288538437532029,0.00232742233687344,0.00322448924375372,0.000255440795287186,0.000646788626478039,0.00198997471857638
0.00302516332298476,0.00176735888379703,0.00353675390126634,0.000240898071570713,0.000665267803697945,0.00339009922324837
0.00302641436724414,0.00116618347776642,0.00416898606758703,0.000224968288157358,0.000686125543897034,0.00190638013781403
0.00307779047310946,0.00215227551557652,0.00334661966140948,0.000186176555288562,0.000564491022688556,0.00221598173581933
0.00272210790107514,0.00173148502170871,0.00334094554834772,0.000216818246090952,0.000699928175836606,0.00205270084809385
0.00336728382415616,0.00213097726463952,0.00328862530156886,0.000183036070977177,0.000549362605367505,0.00346678860895835
0.00297566049025672,0.00572118505019607,0.00322262713621233,0.000261378186337451,0.000706379949820611,0.00190092298523338
0.00341217794995544,0.00196870214660353,0.00278241892275017,0.00023930322539611,0.000799831180020977,0.00216712631109933
0.00490757869816396,0.00209682767933931,0.00388036885337865,0.000258560130277135,0.000598527551472357,0.00253729583713538
0.00434004478684025,0.00236311735862694,0.00350331425458584,0.000207442137200024,0.000743392263641213,0.00205243883899593
0.00393468188981507,0.00239061654286446,0.00392067079818251,0.00022418092763616,0.000763341350622684,0.00232976326644152
0.003631016141734,0.00172160052776143,0.00374968655136638,0.00022232582130682,0.000810082225157082,0.00222355019703287
0.00285920498150406,0.00226285080716488,0.00281671230257142,0.000219165394661832,0.000959235297019809,0.00191819183599076
0.00243772264328008,0.00204736007848902,0.00415490558752168,0.000233807927653751,0.000584445581205353,0.00188049365839254
0.00297992951630722,0.00204898510171844,0.00376559257823929,0.000188953249354776,0.00084077358159828,0.00157386757531163
0.0033232603353214,0.00289774820347111,0.00370447356358231,0.000223760717532041,0.000502266943487577,0.00192699077031552
0.00403583873699861,0.00291371124890759,0.00370858075126019,0.000238981285245985,0.000597443724469681,0.00267452838325434
0.00292273976869496,0.00258836700162256,0.00479632022698155,0.000274062856443135,0.000742662247552497,0.001946178485637
0.00310420327352096,0.00146042366198701,0.00413633140161279,0.000213138484424215,0.000734518789237231,0.0017249071240387
0.00297544505748073,0.00390698666480689,0.00363697575922831,0.000228661503551239,0.00082104562394268,0.00258935841888937
0.00390479200106261,0.00306151036743531,0.00371351142631953,0.000216666573659185,0.000521138524958214,0.0016341924536111
0.00294675303367398,0.00162407652141776,0.00393173449620306,0.000193468722131581,0.000531992076609238,0.00190522857401165
0.00251610795709488,0.00284482656379418,0.00386649596560094,0.000253784142825805,0.000588154222926388,0.00169435349893455
0.0033911749472572,0.0020823824716138,0.00338382397156857,0.000233987152155339,0.000806673881288291,0.00274853078658391
0.00225214792355898,0.00173136129611948,0.00282357601735317,0.000211874215498995,0.000547755337622671,0.00250110107182294
0.00233647992219943,0.00230714564637779,0.00381704702279234,0.00025550780132457,0.0005510454072666,0.00199139760146839
0.00376297069438546,0.00146919188272337,0.00336985045978496,0.000191004539309959,0.000542853015631371,0.00187339302486929
0.00319280180547696,0.00281360857198531,0.00439961081311722,0.00019464410891683,0.000765295386760702,0.00227861685901267
0.00358371496564652,0.00288170740202049,0.00537982211009154,0.000190158324830115,0.000803154791537127,0.00196249776111763
0.00368997430499847,0.00314665423804969,0.00332723586448216,0.000251117013079623,0.000650768631942579,0.00238438693492193
0.00263687463709578,0.00305017274319591,0.00384832691640939,0.000191939446964068,0.000880661621291679,0.00179655809059863
0.00300432134630435,0.00206561214842297,0.00397897732571868,0.000232565621756542,0.000818819279004838,0.00232663037743925
0.00254891410284159,0.00211736064656866,0.00441013707470309,0.000221703271240453,0.000799137795544338,0.00168210964509794
0.00271346933728496,0.00255564249851997,0.00355659689506288,0.000225127750344152,0.000624864653151231,0.00195926540776474
0.00262446402474566,0.00160748879813007,0.00338726983803386,0.000234624830737993,0.000754975197570694,0.00173211493553548
0.003361692514295,0.00305399760096215,0.00358919580709564,0.000213667421084252,0.000642486026051239,0.00190589541637858
0.00304021017277698,0.00255210283207205,0.00367289572696889,0.000221944998440108,0.00057759718201792,0.00161654717437221
0.00320358230369896,0.00240530684633456,0.00363380392575905,0.000286059209660262,0.000669742494314647,0.00241371915577617
0.0032484095839085,0.00302582321642638,0.00332557970115229,0.000226007827054623,0.00097532992177914,0.00238341795763207
0.00343255045825031,0.00311391349481307,0.00397869834135307,0.000264343328118431,0.000889102899589604,0.00211170209168369
0.00282140965950959,0.00305819205457604,0.00367834031300865,0.000239222975180341,0.000600486161961628,0.00213960005745283
0.00221202324319977,0.00145334694976183,0.00271319370787471,0.000213279211760235,0.00061758151255026,0.0020823509060945
0.0029076768910361,0.0027626258225785,0.00380896170497268,0.000269333722400979,0.0010523834828662,0.00159891222923371
0.00278518885147497,0.00230361845265134,0.00522400266613609,0.000212596574207018,0.000566387029999272,0.00188321618799496
0.00396971368103635,0.00142944483674764,0.00392698876716948,0.000255559323259897,0.000500153397261966,0.00188859460693905
0.00291283057802306,0.0027713411910165,0.00370981090076307,0.000238971885206496,0.000584273343075187,0.00270462477607499
0.00766782781215248,0.00235230070208042,0.00363377541459488,0.000230850430360871,0.000694811427385042,0.00199590426871567
0.00415545530574456,0.00213708159494622,0.00296206719829732,0.000253836569694599,0.000687619784340274,0.00173374751099392
0.00394712107891334,0.0024390124675551,0.00319896003666429,0.000251461023821361,0.000543211929348196,0.00229805523403347
0.00202277109057363,0.00251463825567604,0.00332791031916111,0.000229163576435849,0.000480722348557637,0.00219508301953724
0.00307958069712942,0.0016853685582812,0.00265185443043515,0.000238580769433203,0.0006101439123221,0.00178493559294818
0.00241796936948382,0.00217121726078592,0.00317395396180097,0.000260023288903437,0.000574547260786406,0.00234621989429748
0.0037258386253877,0.0028948584709528,0.00363831403418823,0.000200219420576708,0.000634912608010884,0.00180262122504133
0.00266424498834157,0.00188090550172968,0.00335240059577972,0.000216071075089977,0.00090750744336425,0.00242142189995352
0.00385221566268827,0.00304484446919134,0.00494106819490719,0.000236749231251145,0.000505906368371234,0.00236050954875879
0.00324266733287547,0.00191454127657556,0.00381423561094015,0.000213793873719319,0.000811779342060539,0.00210966615776865
0.00434424669521336,0.00265533446214426,0.00296026745814186,0.000314107975738494,0.000595431379772712,0.00221581514489284
0.0028712256294858,0.00164484304622152,0.00455574153607476,0.000239585285409706,0.000611733636452149,0.00192587936362995
0.00294113184382568,0.00229549527069346,0.00443473224646047,0.000230862554934766,0.000750514228187014,0.00235720210796639
0.00295524003407303,0.00189129590506599,0.00382619755018988,0.000226976257356437,0.000723990052427095,0.00204334900581542
0.00373764430489922,0.002676405246095,0.00354519855428723,0.000221673415822302,0.000764343092952656,0.00274347141477906
0.00294994785927266,0.00249281910845769,0.00304449682997662,0.000264304866552952,0.000513575170618342,0.0020896466532536
0.0057358764879366,0.00155675496319298,0.0037118982556764,0.000216886773749158,0.000612917622175333,0.00155316996442476
0.00349991640932164,0.00215981610738597,0.0053795986020298,0.000238821645842719,0.00069613001541154,0.00231616636333758
0.00293151892142815,0.002764391213702,0.00372088323625788,0.000216366327771732,0.000594772784596395,0.00224414457056836
0.00346020181368881,0.00203849003745907,0.00445198749180695,0.000242584777215104,0.000638580982320899,0.00154785102437487
0.00247446236203999,0.00165541864885594,0.00316499289059874,0.000225940068217478,0.000591196520725676,0.00169981963234947
0.00381616006010238,0.00154296264431343,0.00351591005034465,0.000208619837778209,0.000656212650031806,0.00199938807591867
0.00202387221783732,0.0028106056545951,0.00423902341232645,0.000217544218925233,0.000684277881820882,0.00203273974875355
0.00379097111905804,0.00235794300811575,0.00509380820407709,0.000204807381766227,0.000645095489366356,0.00156943974530999
0.003139961670909,0.00295199350273113,0.00325480149243252,0.000248683669744998,0.000672461511831461,0.00175317727088089
0.00351747658174384,0.00280152858332843,0.0049413477659715,0.000225785387225139,0.000832115515264777,0.00185927867335823
0.0038886873403059,0.00203122130681906,0.00431346871814826,0.000290299270604692,0.000520888682395489,0.00172408439270765
0.00355654526590547,0.00235782660046309,0.00329476100188836,0.000174928901967106,0.000676075535608662,0.00207069740176109
0.00436303176565014,0.00266112809818031,0.00302198078052963,0.000216410986898053,0.00047256440569259,0.00192422782332374
0.00427104789200282,0.00215451065037445,0.00406671997399731,0.000221929992383052,0.000750049643225075,0.00180078203880403
0.00363317514262268,0.0024219262620932,0.00381446081548242,0.000214826435486366,0.000596552485617466,0.00202771247413604
0.00303192695509775,0.00193419652274788,0.00415882442183377,0.000247742324580541,0.000859232697113054,0.0016555824204369
0.00358027895162676,0.00235376601677465,0.00390993987476173,0.00025335478165394,0.000689021224237318,0.00215633706908483
0.00380616018141039,0.00232969500430979,0.00378617477674325,0.000212572348000581,0.000799151659009613,0.00176451568669109
0.00350143804178981,0.00205459805871138,0.00383752202627156,0.000242167054396803,0.000707896409426511,0.00176742633152397
0.00283797787658483,0.00170546663607056,0.00297733365980993,0.00026158569596827,0.000766803154822974,0.00179728299824838
0.00300506707500973,0.0035241896868929,0.00389300130362708,0.000242538065598304,0.000605233135498368,0.00173829328152301
0.00410493731897942,0.00304131795988904,0.00458923285540133,0.000195543209453208,0.000528192120070169,0.00173516912289069
0.00351632358951524,0.00305943915968087,0.0043765099932516,0.000260434648832532,0.000802925834862448,0.00163917329404757
0.00321143580298083,0.00185300501584204,0.00372313074555965,0.000207240766669929,0.000940284106249797,0.001990107451731
0.00243040136072388,0.00232789339175077,0.00306211144633752,0.000233092170410254,0.00128080301699001,0.00326959585193614
0.00309223813823321,0.00194329331571409,0.00365567932663649,0.00022254752525212,0.000545594254573671,0.00189155343241297
0.00252767239169824,0.00335068141062251,0.00363760157061076,0.000246289949518576,0.000561303987646057,0.00182257209522095
0.00346563163765636,0.00154308399421701,0.0035967080820633,0.000235386595521386,0.00069780904606857,0.0031261958811684
0.00323434677640877,0.00172098119917099,0.00342229484949677,0.00024294930220944,0.00110390680590134,0.00144618012370647
0.00352744656479224,0.0015951530393247,0.00433702441271048,0.00025147841959938,0.000688528810786656,0.00154619251190799
0.002706762410279,0.00176445409191248,0.00366340417510291,0.000239168738229071,0.000608098775153804,0.00167316149262502
0.00267418966688436,0.00246333417908739,0.00342859039989378,0.000260707154702269,0.000604374775460621,0.00203818625012239
0.00279473390601755,0.00147123739829316,0.00391029885726402,0.000222664821808974,0.00050245412564825,0.00203804638176051
0.00296007624365892,0.00194472608304941,0.00485466077579759,0.000203369201808593,0.000557862790201168,0.00183264024838412
0.00267186896055653,0.00276362163039445,0.00354800966219129,0.000220257863256844,0.00122728190298841,0.00220897993285094
0.00361115596454782,0.00197406317282673,0.00345821017194281,0.0002279860080478,0.000606517400686736,0.00181575218739956
0.00267226212797256,0.00267321014409634,0.00473360485126622,0.000219544466943466,0.000675755220312497,0.0023339873758985
0.00239287041514545,0.00151307825921701,0.00500805817844733,0.00022480557782656,0.000676768795020891,0.00239966090948014
0.00416935439679544,0.0027845265975276,0.00431372547730337,0.000233811892329602,0.000783071678476242,0.00216602763491375
0.00280593332120086,0.00298133583520213,0.00313061545084337,0.000260412000762939,0.000961269368134222,0.00193859000612266
0.00355314416252787,0.00195255974157529,0.00364210945882946,0.000311065493087802,0.00072657187220631,0.00164184509835326
0.00220405211580586,0.00273716855337593,0.00284852699343578,0.000237456333365719,0.000738520460358651,0.0022031103633406
0.00277513139702493,0.00348491364443764,0.00283999281339829,0.000225471224833467,0.000795943762489442,0.00154002130943752
0.00325048738057059,0.00236943953061104,0.00362744008559186,0.000227321806056094,0.000641414045242779,0.00229173073158645
0.00323146285495583,0.00308707548145322,0.0037351241426099,0.000226492200753264,0.000982443614183979,0.00214611707324968
0.00326062407083368,0.00269269958243642,0.00395383874884776,0.000240649625615603,0.000714292941430324,0.00232690221519727
0.00318620284977128,0.00151342341417061,0.00450442177927668,0.00028046178398842,0.000618283558533091,0.00211136794759074
0.00376896230365652,0.00366165473801041,0.00402549339439105,0.000261399910617124,0.000720129086514332,0.00244707058001536
0.00279140719088897,0.00245292082665138,0.00351722003028684,0.000242350811339504,0.000607210390255033,0.0019245542929569
0.00297315131634223,0.00204858706760499,0.00348062482647524,0.000242695635798818,0.000550222685612263,0.00245532016839008
0.00368429678510113,0.00247272267089415,0.00314889547207964,0.000236538401859536,0.000834367651753357,0.00229797489330589
0.002891982826749,0.00229331379219606,0.00286863027706775,0.000214009181973073,0.000503345286027307,0.00287419954979494
0.00268289326934326,0.0026019400638512,0.00267567170775274,0.000237481037015679,0.000764078917652604,0.00165636356058221
0.00271616755679245,0.00170535723417939,0.00322925212652249,0.00023678097728882,0.000605990814643214,0.00149179673639905
0.0021561515789797,0.00204954528360747,0.00527372975283047,0.000222227042294229,0.000611320765984347,0.00199819362883084
0.00306685695417512,0.00198851361617671,0.00328918738050733,0.000230194442347022,0.000835817140881385,0.00216195835831008
0.00214820455433381,0.00173329566284124,0.00372039451452798,0.000224534380297777,0.000612133277628541,0.00176954847794307
0.00372760289538135,0.00260132484104699,0.00309122782686215,0.000240404909436613,0.000673639773728006,0.00233928955591424
0.00372485227221758,0.00206155044862328,0.00326288880111383,0.000216832445269684,0.000656652253016471,0.00182485873011696
0.0025695757764039,0.00292373806280236,0.00381452568706225,0.000253386690732723,0.000608742726214493,0.00173517637650982
0.00487908106701352,0.00153979648875692,0.00318345479318812,0.000188127453649276,0.000612910830152852,0.00153453788378372
0.00208443893185325,0.00174533380943731,0.00343885530200667,0.000251424781277385,0.000545636356843931,0.00158869933404176
0.00359713240671452,0.00213096193165932,0.0046446091123436,0.000252458196293161,0.000752428808398261,0.00190343668689606
0.00390469057957109,0.00289376872759433,0.00355361452731258,0.00022378213140557,0.000986282151591087,0.00202335792977809
0.00376025830654191,0.00225881172731701,0.00435554199410106,0.000201324317284452,0.00105257106739303,0.00197697937234786
0.00323597104475788,0.00156816838341334,0.00282861183075969,0.000209416781450456,0.000897570128523029,0.00178484270492709
0.00311806547357738,0.00282951064462813,0.00422420702908695,0.000251906626172986,0.000634273778707741,0.00182294751801932
0.00471397549003374,0.00231501046690366,0.00403379326659456,0.000232768175957594,0.000542053731532659,0.00185358734025357
0.00530133929492307,0.0047004551001628,0.00398337668726457,0.000251913118463206,0.000592286321582639,0.00125675681061841
0.00330841239402638,0.00318980395466018,0.00300663695834492,0.000247733169677262,0.000540836741841142,0.00215530984429627
0.00351081629226152,0.00251108177605696,0.00338046220435961,0.000218190587783708,0.000726418036162647,0.00173971849173166
0.0034560598952102,0.00140819196536256,0.00385551293453446,0.000248981918305151,0.000726097563125116,0.00209362164899845
0.00263641898749036,0.00235250838853859,0.00454307751287498,0.000246949577598889,0.000655470474447062,0.00170924727514982
0.00295943534109536,0.0050068824767135,0.00310216453137383,0.000211081008180924,0.000519406845338668,0.0018033445009213
0.00267378958989061,0.00218848740270722,0.00425050245435189,0.000211043618134592,0.000624403049824484,0.00180880768779183
0.00305382576469049,0.00267502585602947,0.00402587850523403,0.000236825245519931,0.000589354602353943,0.00210638840809417
0.00308932282872832,0.00206146166539118,0.00466198238789144,0.000206574127912429,0.000576787655972661,0.00151407718173048
0.00385167185787775,0.00382556527175896,0.00325791976615644,0.000193127585985053,0.000633139647958355,0.0022166511073268
0.00339078722986566,0.00340220268516291,0.00535367961111454,0.000272665609909175,0.000642477210934538,0.00248269313495091
0.00305817102294282,0.00202706406098302,0.00292253578043898,0.000204354741449701,0.000570306983780995,0.00194893562975818
0.00262806825680487,0.00309134406547276,0.003820411381559,0.000229989640193491,0.000632259889232569,0.00165879951871842
0.00324142498110761,0.00249300012652532,0.00494111933796813,0.00020896834742411,0.000644842953908256,0.00205246197851708
0.00372520319891949,0.00274575795870747,0.00399553686709188,0.000206178705425154,0.000802526294889457,0.00217143770603242
0.00278621021191215,0.0021623426182184,0.00306837444919975,0.000261547208005691,0.000897111092332898,0.00212581135220578
0.00315994107084978,0.00196779901386857,0.00405994040871881,0.000287461348681439,0.000604858728763345,0.00228277119324716
0.0033545980589371,0.00237895380683553,0.004166845124234,0.000239030571690542,0.000610309519844035,0.00213860360545898
0.00275721729293147,0.0017464690212121,0.003756527040674,0.000206154146977466,0.000808166585057684,0.00176156673005918
0.00313277612682103,0.00178973716710061,0.00283976552644411,0.000198767547186501,0.000556205766509033,0.0030502673832456
0.0027448736787428,0.00148099193462494,0.00358737351592802,0.000220901823937699,0.000718268199901427,0.00214105994734142
0.00366200074032494,0.00278300750609455,0.00365645751269202,0.000220979384240005,0.000810388493771381,0.00183467856578013
0.0030370410981152,0.00182871220970799,0.00359779301046847,0.000287805028059268,0.000662940070011419,0.00186377619680592
0.00247575052801062,0.0022723148571591,0.00414737795553781,0.000232068689470821,0.00070745243859548,0.00215344249062278
0.00329139126448799,0.00217631626945843,0.0033514893679129,0.000206208066739227,0.00073493331704591,0.00235073172176563
0.00335149000396749,0.00176325416642266,0.00320514056064918,0.000260991552050841,0.000717202491707804,0.00200160718318689
0.00236038157128205,0.00207920543918947,0.00348661817461131,0.000206493599184843,0.000578793412755057,0.00178271945479321
0.00252027065299863,0.00257928009526785,0.00382743966692888,0.000251714795874015,0.000593667903774526,0.00182508652264489
0.00309419154359217,0.00265771587845472,0.0032596120937971,0.000225741107312368,0.000626415177995293,0.00169503123064216
0.00372134659970212,0.00288793026197368,0.00287699428208541,0.000239503146112685,0.000501614152733129,0.00179727457718586
0.00305773216187517,0.00345707227748694,0.00348266789309859,0.000236947759720535,0.000771824522152288,0.00175477666907124
0.00220950782420098,0.00180925987153503,0.00326967778896753,0.00023846369489549,0.00068296249597656,0.0026979207338123
0.00310284631155647,0.00185621259796622,0.00369795874102636,0.000222777731836611,0.00058233754965309,0.00233413653514477
0.00250908375488237,0.00238748750169601,0.00376376968660567,0.000296555934380036,0.000863598184631251,0.002410965620024
0.00261669746416176,0.00262674007646741,0.00352672271627188,0.000237809880860602,0.000523262517171473,0.00222172661919707
0.00358480418094511,0.00146807956514001,0.00291062049415446,0.000215037080797789,0.000995623911557006,0.00193511156776462
0.00306501799279931,0.00179991458346855,0.00298527981706591,0.000205922854603888,0.000856387691322131,0.00234973282371547
0.00235804481858284,0.00227601275314307,0.00320642498779932,0.000193294958428881,0.00059134948150169,0.00240431867249597
