,VP,VP2,VP3,Cl,Q2,Q3,kout,k12,k21,k13,k31
371,8.693130472,9.640727491,155.1266902,0.01722795,0.015639275,0.038920132,0.001981789,0.001799038,0.001622209,0.004477114,0.000250893
372,1.833540969,20.12396188,199.0903439,0.02178082,0.013031813,0.028054956,0.011879102,0.007107456,0.000647577,0.01530097,0.000140916
373,7.669283919,18.35677227,189.8977319,0.02248879,0.091155974,0.017703119,0.002932319,0.011885852,0.004965795,0.002308314,9.32E-05
374,18.20294864,23.84248974,188.0239959,0.018387127,0.0139861,0.03383661,0.001010118,0.000768343,0.000586604,0.001858853,0.000179959
375,5.524278579,8.20283159,116.397599,0.024208812,0.051699079,0.043708739,0.004382258,0.009358521,0.006302589,0.007912117,0.000375512
376,14.52005823,38.34768327,246.6738085,0.036565178,0.022240581,0.061886175,0.002518253,0.001531714,0.000579972,0.004262116,0.000250883
377,6.914103816,9.130578911,165.5550987,0.015347999,0.022801025,0.066277297,0.00221981,0.003297756,0.002497216,0.009585812,0.000400334
378,47.62217186,25.12133753,180.1957867,0.019928426,0.024702689,0.038036951,0.00041847,0.000518722,0.000983335,0.000798724,0.000211087
379,6.207964777,11.32819877,170.7323074,0.015634589,0.030045169,0.049393007,0.002518473,0.004839778,0.002652246,0.007956393,0.000289301
380,11.0803538,27.06573654,191.382242,0.028791375,0.029017118,0.02760651,0.002598417,0.00261879,0.001072098,0.002491483,0.000144248
381,7.248989828,27.72499703,143.261834,0.028508789,0.015032044,0.032461021,0.003932795,0.002073674,0.000542184,0.004478006,0.000226585
382,24.85256429,11.73204941,150.9279116,0.023510229,0.033655262,0.034849077,0.000945988,0.001354197,0.00286866,0.001402233,0.000230899
383,13.59026569,4.163003592,141.8272952,0.019476584,0.036400082,0.029903363,0.001433128,0.002678394,0.008743706,0.002200352,0.000210843
384,15.76525818,10.33490099,145.9349628,0.013260092,0.029812787,0.041363029,0.000841096,0.001891043,0.002884671,0.002623682,0.000283435
385,6.729351038,20.49375339,214.0400152,0.014166496,0.041217377,0.036628888,0.00210518,0.006125015,0.002011217,0.005443153,0.000171131
386,2.961186055,21.21653973,147.3885265,0.023738823,0.04926689,0.03420798,0.008016661,0.016637553,0.002322098,0.011552121,0.000232094
387,5.042868482,2.507206205,148.3656221,0.035335535,0.029877857,0.057487522,0.007007031,0.005924774,0.011916793,0.011399766,0.000387472
388,6.219875158,7.631556979,133.1271787,0.022521397,0.034305963,0.023731093,0.003620876,0.005515539,0.004495277,0.003815365,0.000178259
389,37.07399513,23.00170623,149.6220361,0.020152559,0.023576959,0.037399088,0.000543577,0.000635943,0.001025009,0.001008769,0.000249957
390,4.854404043,6.849647927,134.5785377,0.016711703,0.016618538,0.03954412,0.003442586,0.003423394,0.002426189,0.00814603,0.000293837
391,3.711519056,13.21868347,116.9632771,0.039378523,0.016115568,0.044097747,0.010609813,0.004342041,0.001219151,0.01188132,0.000377022
392,15.13638494,7.151540785,166.9936836,0.018807319,0.009215642,0.042453582,0.001242524,0.00060884,0.001288623,0.002804737,0.000254223
393,38.8988486,24.80290413,136.8223278,0.017459484,0.029169904,0.01302402,0.000448843,0.000749891,0.001176068,0.000334818,9.52E-05
394,9.071634063,16.34192904,105.16484,0.027631449,0.030120787,0.11137781,0.003045917,0.003320327,0.00184316,0.012277591,0.001059078
395,25.57890372,17.0828848,122.5815685,0.026211992,0.108819378,0.043626813,0.00102475,0.004254263,0.006370082,0.001705578,0.0003559
396,21.28676441,14.0792001,173.3574787,0.01217424,0.02302998,0.067138104,0.000571916,0.001081892,0.001635745,0.003153984,0.000387281
397,20.82732916,33.12386304,168.4998086,0.02527515,0.029133846,0.03625393,0.001213557,0.001398828,0.000879543,0.00174069,0.000215157
398,8.749598861,72.57921433,121.2840219,0.012796158,0.028945364,0.032312755,0.001462485,0.003308193,0.000398811,0.003693056,0.000266422
399,8.523242587,17.31171859,211.568305,0.016694456,0.013114437,0.041846062,0.001958698,0.001538668,0.000757547,0.004909641,0.00019779
400,4.597525475,6.277817958,202.6095914,0.020011532,0.03629306,0.054156988,0.004352674,0.007894042,0.005781158,0.011779595,0.000267297
401,2.279910614,35.73614196,201.3575317,0.020439695,0.0521265,0.032860496,0.00896513,0.022863396,0.001458649,0.014413063,0.000163195
402,8.214261049,12.39223482,111.4120635,0.023345684,0.019155679,0.053836396,0.002842092,0.002332003,0.001545781,0.006554016,0.000483219
403,6.217332421,5.38717978,165.9396865,0.01206774,0.021332652,0.04147396,0.001940984,0.003431158,0.003959892,0.0066707,0.000249934
404,18.48096333,8.711471096,232.8552105,0.016233862,0.047428294,0.035684683,0.00087841,0.002566332,0.00544435,0.001930889,0.000153248
405,4.442913983,3.494929484,164.6178829,0.025609332,0.039013813,0.025725252,0.005764085,0.008781132,0.011162976,0.005790176,0.000156273
406,10.58664642,14.67378812,203.2103618,0.016616662,0.024565872,0.049483531,0.001569587,0.002320458,0.001674133,0.004674146,0.000243509
407,11.8876023,24.47036072,201.4638971,0.023757272,0.038283685,0.044640998,0.001998491,0.003220472,0.001564492,0.003755257,0.000221583
408,9.114083043,21.80768147,244.6841495,0.021610675,0.015895601,0.02884527,0.00237113,0.00174407,0.000728899,0.003164912,0.000117888
409,22.06389028,4.105377665,181.3349958,0.034669845,0.029728815,0.021519041,0.001571339,0.001347397,0.007241432,0.000975306,0.00011867
410,10.81969522,46.07098125,174.3151232,0.035485659,0.013388808,0.048570987,0.003279728,0.001237448,0.000290613,0.004489127,0.000278639
411,11.246306,12.67850244,126.294295,0.029542113,0.039914133,0.046859071,0.002626828,0.003549088,0.003148174,0.004166619,0.000371031
412,2.826140056,11.08366033,166.0298171,0.021958713,0.020665035,0.026095145,0.00776986,0.007312106,0.001864459,0.009233493,0.000157171
413,11.81931613,25.20261319,196.3792017,0.01512759,0.038795847,0.025163749,0.001279904,0.00328241,0.001539358,0.002129036,0.000128139
414,13.44939521,12.72577094,139.791632,0.016467765,0.014746766,0.029131291,0.001224424,0.001096463,0.001158811,0.002165993,0.000208391
415,10.67246534,7.599733402,157.8706221,0.023690569,0.071223476,0.028033542,0.002219784,0.006673573,0.009371839,0.002626717,0.000177573
416,26.72296464,6.149034443,206.7335444,0.01613512,0.06743863,0.035028833,0.000603792,0.002523621,0.010967353,0.001310814,0.00016944
417,4.528788086,14.25908289,90.26170917,0.0298237,0.106898406,0.047591971,0.00658536,0.023604197,0.007496864,0.010508765,0.000527266
418,10.94935417,17.73686181,164.933162,0.021467039,0.019955038,0.043750038,0.001960576,0.001822485,0.00112506,0.003995673,0.000265259
419,20.52769141,3.18609784,234.4986732,0.021988935,0.066608437,0.051428283,0.001071184,0.003244809,0.020905961,0.002505313,0.000219312
420,4.529088286,4.738709789,169.4802567,0.032127237,0.08344263,0.050980625,0.007093533,0.018423715,0.017608723,0.011256267,0.000300806
421,7.945920079,9.332952897,163.0693822,0.02620563,0.030009851,0.030686396,0.003297998,0.003776762,0.003215472,0.003861906,0.00018818
422,22.90407627,13.00565601,271.1585509,0.023783896,0.080507712,0.053550672,0.001038413,0.003514995,0.006190208,0.002338041,0.000197488
423,9.844751948,12.97375952,167.4547611,0.02343793,0.010122343,0.04056932,0.002380754,0.001028197,0.000780217,0.004120908,0.00024227
424,9.864993273,17.61034187,154.0323412,0.023126913,0.02533875,0.03266214,0.002344342,0.002568552,0.001438856,0.003310914,0.000212047
425,22.29253815,15.27852392,226.2023445,0.032251337,0.073759975,0.024745495,0.001446732,0.003308729,0.00482769,0.001110035,0.000109395
426,3.091107949,5.819736766,167.7647212,0.017132146,0.048032552,0.028220619,0.005542396,0.015538944,0.008253389,0.009129613,0.000168215
427,20.19180145,23.11226718,109.3729445,0.022664458,0.016880283,0.062422424,0.001122458,0.000835997,0.00073036,0.003091474,0.00057073
428,22.15710302,36.48790851,167.6588955,0.017332997,0.018741002,0.028778305,0.000782277,0.000845824,0.000513622,0.00129883,0.000171648
429,18.42608405,4.111600324,150.8115241,0.022121808,0.030240669,0.039688007,0.00120057,0.001641188,0.007354963,0.002153904,0.000263163
430,11.08032535,11.65269798,113.4164948,0.021260384,0.016170542,0.02654202,0.001918751,0.001459392,0.001387708,0.002395419,0.000234023
431,14.40860308,62.50398148,162.1364053,0.026193653,0.024404302,0.034885448,0.001817918,0.001693731,0.000390444,0.002421154,0.000215161
432,5.220137009,4.010133619,151.506365,0.028025262,0.034828251,0.049714085,0.005368683,0.006671904,0.00868506,0.009523521,0.000328132
433,23.78639953,87.300123,209.321147,0.016336612,0.026110297,0.027017365,0.000686805,0.001097699,0.000299087,0.001135832,0.000129071
434,18.45152019,12.15947557,180.1969219,0.010872889,0.014157482,0.053912445,0.000589268,0.00076728,0.001164317,0.002921843,0.000299186
435,8.172540584,14.50130073,226.0373397,0.018892264,0.036949035,0.044197326,0.002311676,0.00452112,0.002547981,0.005408028,0.000195531
436,6.818664202,4.370050961,223.1512512,0.01917369,0.01644903,0.027836171,0.002811942,0.002412354,0.003764036,0.00408235,0.000124741
437,10.26051824,7.319063285,193.8617087,0.010847383,0.014109263,0.039770315,0.001057196,0.001375102,0.001927742,0.003876053,0.000205148
438,10.44937338,3.666420337,181.9711521,0.025039556,0.057983276,0.037535299,0.002396273,0.005548972,0.015814683,0.00359211,0.000206271
439,5.596883911,46.67915588,272.3540731,0.031210878,0.030669057,0.047556099,0.005576474,0.005479667,0.000657018,0.008496889,0.000174611
440,9.578871639,12.12718785,285.9188747,0.043284012,0.060805644,0.045733635,0.004518696,0.006347892,0.005013994,0.004774428,0.000159953
441,15.19283605,10.29422415,132.5838277,0.014827469,0.027867779,0.04189128,0.000975951,0.001834271,0.002707128,0.002757305,0.000315961
442,5.691729864,3.722094783,170.1126372,0.013197557,0.033651764,0.027953748,0.002318725,0.005912396,0.009041082,0.004911292,0.000164325
443,15.25171896,17.4535969,198.3414314,0.019133487,0.040198618,0.072876945,0.001254513,0.002635678,0.002303171,0.004778277,0.000367432
444,28.47719041,12.66497258,106.5295203,0.028588478,0.052774503,0.031028014,0.001003908,0.00185322,0.004166965,0.001089574,0.000291262
445,11.52425735,11.03444162,187.188725,0.022538104,0.065197326,0.027322049,0.00195571,0.005657399,0.00590853,0.002370829,0.00014596
446,4.99645672,9.720501035,129.1573298,0.024032876,0.040741683,0.065461092,0.004809984,0.008154115,0.004191315,0.013101503,0.000506832
447,13.64821639,8.810759059,252.3898158,0.019592315,0.031641071,0.051159285,0.001435522,0.00231833,0.003591186,0.003748423,0.000202699
448,4.892285171,33.75483364,118.4190884,0.023640411,0.035655598,0.031524617,0.004832182,0.007288128,0.001056311,0.006443741,0.000266212
449,7.209632478,63.76095424,184.4537325,0.01528655,0.018307314,0.031505276,0.002120295,0.002539285,0.000287124,0.004369887,0.000170803
450,9.356388273,8.766943876,211.6331171,0.017623723,0.033179416,0.04290537,0.001883603,0.003546178,0.003784605,0.004585676,0.000202735
451,11.17430407,6.795719041,159.784361,0.033347214,0.022935207,0.047036568,0.002984277,0.002052495,0.003374949,0.004209351,0.000294375
452,32.68882075,7.192946148,133.459897,0.01738168,0.062370461,0.044038513,0.000531732,0.001908006,0.008671059,0.001347204,0.000329976
453,6.523104446,11.28559993,150.6535675,0.025303361,0.062307597,0.024438278,0.003879037,0.009551832,0.005520982,0.003746418,0.000162215
454,11.4871352,17.25459935,204.4320045,0.012529978,0.034797707,0.037435838,0.001090784,0.003029276,0.002016721,0.003258936,0.000183121
455,12.3133162,11.57591741,196.0378731,0.030145237,0.105554,0.044562916,0.002448182,0.008572345,0.009118413,0.003619083,0.000227318
456,13.45895505,19.28088525,120.2702391,0.01963716,0.049615935,0.045825957,0.00145904,0.003686463,0.002573322,0.003404867,0.000381025
457,18.36602562,15.64541341,204.8256921,0.029828676,0.025723685,0.045642272,0.001624123,0.001400612,0.001644168,0.002485147,0.000222835
458,6.191543463,19.66707444,131.7508491,0.033400714,0.008112833,0.028836583,0.00539457,0.001310309,0.000412508,0.004657414,0.000218872
459,23.79296179,7.00106875,183.714811,0.026010317,0.125049878,0.022002754,0.001093194,0.005255751,0.017861541,0.000924759,0.000119766
460,23.62548524,24.66454514,178.2878986,0.032269322,0.038893733,0.047644985,0.001365869,0.001646262,0.001576909,0.002016678,0.000267236
461,5.221667628,22.02756463,165.3426217,0.016477922,0.064710034,0.034566285,0.003155682,0.012392599,0.002937684,0.006619779,0.000209059
462,3.858044397,5.488115851,248.2796338,0.018728183,0.045230568,0.044821092,0.00485432,0.011723703,0.008241548,0.011617568,0.000180527
463,5.25408084,10.66260082,184.0637694,0.019916598,0.041881544,0.031969294,0.003790691,0.007971241,0.003927892,0.00608466,0.000173686
464,14.1922484,21.9231342,154.6069881,0.018338615,0.039542541,0.047064158,0.001292157,0.002786207,0.00180369,0.003316188,0.000304412
465,8.536348542,16.73405473,161.1266336,0.032489152,0.054415935,0.049822761,0.003805978,0.006374615,0.003251808,0.005836542,0.000309215
466,5.843028612,5.808108229,213.9876761,0.021628846,0.056108763,0.05515373,0.00370165,0.009602685,0.00966042,0.009439237,0.000257743
467,39.06357371,25.90927332,131.262013,0.01996898,0.065422653,0.023539313,0.000511192,0.001674774,0.002525067,0.00060259,0.000179331
468,22.06929862,38.16521515,168.9760455,0.013255384,0.012590582,0.039451022,0.000600626,0.000570502,0.000329897,0.001787597,0.000233471
469,16.48938263,34.33160977,192.9694366,0.01658098,0.011257045,0.054059879,0.001005555,0.000682684,0.000327892,0.003278466,0.000280147
470,7.979962601,15.45426306,156.0876532,0.034813046,0.040646048,0.050024843,0.004362558,0.005093514,0.002630086,0.006268807,0.000320492
471,5.009669509,72.19212302,214.9794559,0.022903194,0.011556567,0.030425872,0.004571797,0.002306852,0.000160081,0.006073429,0.000141529
472,8.521809651,30.84277833,188.0624829,0.026405717,0.028600629,0.037255637,0.003098604,0.003356168,0.000927304,0.004371799,0.000198102
473,5.459368468,32.81562562,189.0831316,0.020332378,0.050343225,0.035341476,0.00372431,0.009221438,0.001534124,0.006473547,0.00018691
474,9.088885659,12.69110857,165.3703345,0.013598865,0.046250645,0.041137731,0.001496208,0.005088704,0.003644335,0.004526158,0.000248761
475,3.976350937,10.67200918,168.1910822,0.011841314,0.068351868,0.019108852,0.002977935,0.017189596,0.00640478,0.004805625,0.000113614
476,7.703026363,4.755489285,200.2146087,0.015958122,0.164378243,0.030542745,0.002071669,0.021339437,0.034566,0.003965032,0.00015255
477,7.498641998,27.06840164,165.828361,0.025519442,0.04883055,0.0544906,0.003403208,0.006511919,0.001803969,0.007266729,0.000328596
478,23.93374503,7.432842973,109.6311604,0.018430386,0.003920663,0.044797303,0.000770059,0.000163813,0.000527478,0.001871721,0.000408618
479,5.456258816,16.09947659,161.2851752,0.036135755,0.013861143,0.052128123,0.006622808,0.002540411,0.000860969,0.009553822,0.000323205
480,13.72456952,6.594596881,161.7407543,0.019836111,0.114132999,0.042793332,0.001445299,0.008315962,0.017307047,0.003118009,0.00026458
481,22.20478629,15.46132559,171.0768992,0.036147709,0.026078714,0.046079185,0.001627924,0.001174464,0.001686706,0.002075192,0.000269348
482,6.347112847,6.180764695,168.4506923,0.018425998,0.056062418,0.050618601,0.002903052,0.008832743,0.009070466,0.007975059,0.000300495
483,6.390479621,17.4724797,172.7186765,0.045541613,0.091339974,0.063934791,0.007126478,0.014293133,0.005227648,0.010004694,0.000370167
484,3.197853483,16.63131963,158.2376599,0.02149613,0.013543681,0.075359688,0.00672205,0.004235241,0.000814348,0.02356571,0.000476244
485,12.34268964,25.32189895,142.631592,0.016254685,0.063928442,0.041373344,0.001316948,0.005179458,0.002524631,0.003352053,0.000290071
486,3.71377339,8.919453782,166.4255375,0.021561096,0.023006683,0.037213999,0.005805711,0.006194962,0.002579383,0.010020536,0.000223608
487,12.8851803,33.21357498,232.9853488,0.016393265,0.012796597,0.038282484,0.001272257,0.000993125,0.000385282,0.002971048,0.000164313
488,8.586565674,13.67648604,103.3620115,0.02767681,0.033119126,0.040335183,0.003223269,0.003857086,0.002421611,0.004697476,0.000390232
489,23.03652769,39.89051725,143.2646669,0.013306175,0.08462025,0.047507979,0.000577612,0.003673308,0.002121312,0.002062289,0.00033161
490,23.84131701,33.378847,159.0711697,0.022323212,0.014771022,0.054714668,0.000936325,0.000619556,0.000442526,0.002294952,0.000343963
491,13.28388187,5.56550205,180.6445338,0.020655556,0.059282777,0.032734521,0.001554934,0.00446276,0.010651829,0.002464229,0.00018121
492,13.56219007,89.34841046,135.9963216,0.032374703,0.03994948,0.058719235,0.002387129,0.002945651,0.00044712,0.004329628,0.000431771
493,16.86252173,25.75612136,238.3249186,0.018190754,0.024210588,0.036979832,0.001078768,0.001435763,0.000939994,0.002193019,0.000155166
494,15.09071856,27.4156468,196.6564323,0.020095104,0.01839014,0.063350079,0.00133162,0.001218639,0.00067079,0.00419795,0.000322136
495,5.48053573,70.12013506,163.227511,0.020182972,0.058073464,0.027633933,0.003682664,0.010596312,0.0008282,0.005042195,0.000169297
496,5.020024045,32.9711724,151.7684862,0.030484542,0.106158461,0.033865123,0.006072589,0.021147002,0.003219736,0.006746008,0.000223137
497,21.86298728,7.216927489,120.7081339,0.030510933,0.027039021,0.034156815,0.001395552,0.001236749,0.003746611,0.001562312,0.00028297
498,17.21157987,30.53306006,240.6310722,0.027192132,0.028938058,0.046666041,0.001579874,0.001681313,0.000947761,0.002711317,0.000193932
499,8.957330659,8.478244771,189.1349437,0.016791555,0.012691467,0.040428895,0.001874616,0.00141688,0.001496945,0.004513498,0.000213757
500,10.5408674,59.24658504,167.4006437,0.029629152,0.133959205,0.02654458,0.002810884,0.012708556,0.002261045,0.002518254,0.000158569
501,8.364278236,11.36188301,198.3275193,0.029392775,0.04704811,0.032385449,0.003514084,0.005624886,0.004140873,0.003871876,0.000163293
502,14.47248638,27.64954178,150.7696576,0.022680949,0.079027518,0.030748677,0.001567177,0.005460535,0.002858185,0.00212463,0.000203945
503,13.98582781,2.987718968,244.3750207,0.017657306,0.025164181,0.052347785,0.001262514,0.001799263,0.008422539,0.003742916,0.000214211
504,9.608758384,24.0733561,227.152082,0.015611394,0.043921335,0.030875801,0.001624705,0.004570969,0.001824479,0.003213298,0.000135926
505,22.51687546,11.13992875,148.7868981,0.012666907,0.044731078,0.056262868,0.000562552,0.001986558,0.004015383,0.002498698,0.000378144
506,11.12833306,13.5174618,191.7967311,0.01902029,0.039841808,0.045031497,0.001709177,0.003580214,0.002947433,0.004046563,0.000234788
507,15.25810633,35.01363058,173.8042988,0.015215912,0.042870403,0.033082165,0.000997235,0.00280968,0.001224392,0.00216817,0.000190341
508,4.557980634,9.666489338,100.8989968,0.03175791,0.0698655,0.023785423,0.006967539,0.01532817,0.007227598,0.005218413,0.000235735
509,16.16975117,44.85165954,194.2638828,0.029708235,0.011983828,0.02587233,0.001837272,0.000741126,0.000267188,0.001600045,0.000133181
510,10.6342167,20.04879042,123.4101432,0.025029551,0.054704336,0.027491878,0.002353681,0.005144181,0.00272856,0.002585228,0.000222768
511,18.65668291,25.27794022,215.2234955,0.019157289,0.066650541,0.032639423,0.001026833,0.003572475,0.002636708,0.001749476,0.000151654
512,1.608735916,7.84311662,171.6279571,0.019972246,0.050444493,0.054482158,0.012414869,0.031356603,0.00643169,0.03386644,0.000317443
513,21.84323904,9.587256825,186.803067,0.036530235,0.024203225,0.071406819,0.001672382,0.001108042,0.00252452,0.003269058,0.000382257
514,8.41761657,19.53164183,149.2439138,0.027785699,0.038187991,0.051388791,0.003300899,0.004536675,0.001955186,0.00610491,0.000344328
515,7.49869475,11.88803957,168.9961731,0.018571845,0.036484585,0.03013743,0.002476677,0.004865458,0.003069016,0.004019023,0.000178332
516,2.637819303,8.638219515,138.0757838,0.021893798,0.103907026,0.029721539,0.008299961,0.03939126,0.012028755,0.011267466,0.000215255
517,9.421978906,31.35904736,103.7150815,0.015282893,0.023489481,0.03827638,0.001622047,0.002493052,0.00074905,0.004062457,0.000369053
518,3.341392215,37.91633267,272.1050097,0.024568943,0.031845291,0.058535013,0.007352906,0.009530546,0.000839883,0.017518151,0.000215119
519,7.705524909,6.727678991,205.4346266,0.022808455,0.011543983,0.039660409,0.002960013,0.001498144,0.001715894,0.005147009,0.000193056
520,12.66930064,14.15665455,157.1275265,0.019594656,0.111819083,0.046241433,0.001546625,0.008825987,0.007898694,0.00364988,0.000294292
521,58.08473686,18.67662456,176.909206,0.029506073,0.055218322,0.040593973,0.000507983,0.000950651,0.002956547,0.000698875,0.000229462
522,11.14487335,16.74096803,190.7839405,0.02685101,0.062924997,0.033227053,0.00240927,0.005646093,0.003758743,0.002981376,0.000174161
523,13.24951606,12.45044323,315.8375956,0.023376431,0.020499706,0.038368766,0.001764323,0.001547204,0.001646504,0.002895862,0.000121483
524,9.451831559,18.91617256,104.0323631,0.020917035,0.026127376,0.062249947,0.002213014,0.002764266,0.001381219,0.00658602,0.000598371
525,9.713386344,17.80571114,182.2273357,0.018997109,0.04029682,0.060822723,0.001955766,0.004148586,0.00226314,0.006261742,0.000333774
526,27.06994534,34.30318909,127.5005393,0.016497116,0.079942654,0.048248665,0.000609426,0.002953189,0.002330473,0.00178237,0.000378419
527,7.925845448,9.5781156,129.7293035,0.017217258,0.030221432,0.042927503,0.002172293,0.003813023,0.003155259,0.005416142,0.000330901
528,7.352708824,13.68338946,194.0641621,0.017254535,0.018064148,0.029178148,0.002346691,0.002456802,0.001320152,0.003968353,0.000150353
529,13.71212306,43.18220865,149.496987,0.019697026,0.054482057,0.061257004,0.001436468,0.003973277,0.001261678,0.004467361,0.000409754
530,12.56681643,10.49338326,131.7312595,0.019671733,0.03115019,0.022950735,0.001565371,0.002478765,0.002968555,0.001826297,0.000174224
531,18.08601216,4.63637835,158.4059231,0.020458457,0.044153985,0.029749432,0.001131176,0.002441333,0.009523378,0.001644886,0.000187805
532,3.398979373,27.98412146,206.5506213,0.020181604,0.067848536,0.046486861,0.005937548,0.019961444,0.002424537,0.013676712,0.000225063
533,5.743419862,12.13955307,223.8906617,0.019456019,0.017795088,0.04848713,0.003387532,0.003098344,0.001465877,0.008442205,0.000216566
534,11.32676067,10.63280641,281.1105307,0.019427647,0.052579472,0.032525271,0.001715199,0.004642057,0.004945023,0.002871542,0.000115703
535,5.813658777,6.341154844,156.8818207,0.010950647,0.047940078,0.026096986,0.001883607,0.008246111,0.007560149,0.004488909,0.000166348
536,9.541438744,28.30962832,160.5679331,0.037173051,0.036816853,0.047196921,0.003895959,0.003858627,0.001300506,0.00494652,0.000293937
537,11.74685649,8.916677362,242.2784432,0.019349194,0.014285127,0.045311334,0.001647181,0.001216081,0.001602068,0.003857316,0.000187022
538,7.592669559,13.89138732,194.065749,0.024399904,0.040062492,0.055618765,0.003213613,0.00527647,0.002883981,0.007325324,0.000286598
539,9.044815516,9.180902112,200.4032482,0.029595946,0.018122539,0.039503806,0.003272145,0.002003638,0.001973939,0.004367563,0.000197122
540,10.50879264,12.19738654,184.1310747,0.025980158,0.030337259,0.022093643,0.002472231,0.002886845,0.002487193,0.002102396,0.000119989
541,5.593379422,8.442829282,220.3035828,0.024637555,0.025546021,0.032677589,0.004404771,0.004567189,0.003025765,0.005842191,0.00014833
542,14.90557825,30.17970437,199.1433941,0.019418397,0.025698098,0.059896398,0.00130276,0.001724059,0.000851503,0.004018388,0.00030077
543,4.785862854,30.09128785,146.7630307,0.02299092,0.016280686,0.045033792,0.004803924,0.003401829,0.000541043,0.009409754,0.000306847
544,3.457411346,12.23801673,170.1322283,0.011519185,0.058578751,0.02516106,0.003331737,0.016942951,0.004786621,0.007277427,0.000147891
545,13.75335536,12.89292239,174.5918727,0.016136626,0.032939639,0.024118973,0.001173287,0.002395026,0.002554862,0.001753679,0.000138145
546,32.12601257,11.20659136,180.582842,0.020800403,0.011907215,0.058391899,0.000647463,0.000370641,0.001062519,0.001817589,0.000323352
547,11.33039794,35.11424563,190.2181128,0.017444164,0.05885755,0.035826598,0.00153959,0.005194659,0.001676173,0.003161989,0.000188345
548,7.209618558,23.23880557,219.0440154,0.023011524,0.031223147,0.033374769,0.003191781,0.004330763,0.001343578,0.0046292,0.000152366
549,9.522177583,4.419257852,156.7653026,0.012897198,0.068150406,0.044119592,0.001354438,0.007157019,0.015421233,0.004633351,0.000281437
550,47.0033736,29.34513203,159.1923175,0.032665117,0.037714763,0.03324085,0.000694953,0.000802384,0.001285214,0.000707201,0.000208809
551,5.498082656,3.671719798,171.9687423,0.023404088,0.013786703,0.04433109,0.004256773,0.002507547,0.003754835,0.008063009,0.000257786
552,13.01383452,30.70258094,251.8335613,0.012496671,0.040915805,0.057557487,0.000960261,0.003144024,0.00133265,0.004422792,0.000228554
553,11.29052667,8.67292044,103.4292251,0.020815702,0.037206102,0.035761489,0.001843643,0.003295338,0.004289916,0.003167389,0.000345758
554,31.10950663,29.3987011,145.943871,0.018766086,0.079279487,0.034913779,0.000603227,0.002548401,0.0026967,0.001122287,0.000239227
555,11.22531867,17.41395793,190.3428266,0.025689352,0.052316725,0.043701801,0.002288519,0.0046606,0.003004298,0.003893146,0.000229595
556,7.740749226,16.93887161,173.1657568,0.019938949,0.070807882,0.029787309,0.002575842,0.00914742,0.004180201,0.003848117,0.000172016
557,44.52105856,48.07032616,257.3771045,0.020863631,0.067904194,0.034747246,0.000468624,0.001525215,0.001412601,0.000780468,0.000135005
558,6.863262469,26.2402726,219.1567446,0.022945927,0.037142659,0.044030299,0.003343297,0.005411808,0.001415483,0.00641536,0.000200908
559,14.69379933,90.00250489,146.4777892,0.014985988,0.040156304,0.035268207,0.001019885,0.002732874,0.000446169,0.00240021,0.000240775
560,6.457364466,36.64175276,145.75442,0.013251711,0.036223271,0.035423186,0.002052186,0.005609606,0.000988579,0.005485703,0.000243033
561,12.20281541,6.399511437,187.3689016,0.02749174,0.009850702,0.033887129,0.002252901,0.000807248,0.00153929,0.002776993,0.000180858
562,27.9390968,6.306948034,161.2032728,0.011224114,0.035929195,0.048184529,0.000401735,0.001285983,0.005696764,0.001724627,0.000298905
563,5.117412301,9.978974876,200.1747091,0.015867495,0.009389376,0.026983394,0.003100687,0.00183479,0.000940916,0.005272859,0.000134799
564,20.12552583,17.02922932,163.5635276,0.034879747,0.041318749,0.039480912,0.00173311,0.002053052,0.002426343,0.001961733,0.00024138
565,23.77242373,14.70607682,172.3573864,0.01648348,0.030211954,0.059801095,0.000693387,0.001270882,0.002054386,0.002515566,0.00034696
566,4.927160301,15.08019987,144.139907,0.023230059,0.052128576,0.071128903,0.004714695,0.010579842,0.003456756,0.014436085,0.000493471
567,9.262989545,13.59704634,128.259349,0.019372111,0.011976176,0.023352549,0.002091345,0.001292906,0.000880792,0.00252106,0.000182073
568,11.98278167,19.68964959,211.0959083,0.024492213,0.01466291,0.031790488,0.002043951,0.001223665,0.000744701,0.002653014,0.000150597
569,18.58520706,21.58254435,143.736941,0.018196609,0.028422471,0.04797094,0.000979091,0.001529306,0.001316919,0.002581136,0.000333741
570,29.45391229,5.721734185,171.7376968,0.01863046,0.04099492,0.060772276,0.000632529,0.001391833,0.007164772,0.002063301,0.000353867
571,18.003769,7.346801386,201.3124577,0.02229415,0.014764773,0.040014817,0.001238305,0.000820093,0.002009687,0.00222258,0.00019877
572,11.74979933,8.456156268,151.4740552,0.033368564,0.027144452,0.030295753,0.002839926,0.002310206,0.003210022,0.002578406,0.000200006
573,4.540417018,26.2436237,169.9555605,0.031869811,0.055588471,0.049000219,0.007019137,0.012243032,0.002118171,0.010792008,0.000288312
574,8.354999083,10.57880239,182.4939748,0.015730328,0.051266144,0.052850565,0.001882744,0.006135984,0.00484612,0.006325622,0.000289602
575,9.218289494,7.51369576,94.59565072,0.03506466,0.138101601,0.048978894,0.003803814,0.014981261,0.018379983,0.00531323,0.000517771
